-26.023430632263754	-20.434602643272356
-16.034507110703956	-23.542334581157405
-9.819176919511193	-20.65658349597841
-6.933487902171706	-16.88290899997517
-4.047798884832218	-12.443291945853659
1.7235791498467847	-11.111406829617223
4.831244245443159	-8.669617449850392
5.7191485584706925	-5.339904659259275
2.833459541131191	-2.454153574080294
-2.493966337034024	1.0975400692169046
-6.489535745657932	6.6470613868687565
-10.04115299776808	7.091023092280906
-16.47845926721773	8.644889061223438
-21.583909067126058	12.196582704520623
-26.467382788777513	16.858180611348203
-32.016784745199615	14.860352936993536
-34.23654552776847	11.086678440990255
