-38.605730687029464	-32.170520102995795
-40.62853751329739	-31.898824652084983
-45.28997666960714	-33.896586914451944
-47.73168289434083	-37.670137854478455
-46.8437897217104	-41.66566237921239
-40.62853751329739	-43.885398226286796
-35.30117847751478	-43.66342464157937
-28.641979682786555	-42.99750388745704
-22.648700767531153	-42.77553030274961
-15.323582093330089	-41.66566237921239
-10.440169643862717	-40.111847286260314
-3.1150509696616524	-38.114085023893345
1.3741333073433424	-37.69480233878996
