-18.69821920301503	-1.3195848654481068
-21.559244146975388	-2.47881886597186
-22.669124538259794	-5.586550803856923
-22.225172381746034	-10.24814871068449
-20.22738767743408	-14.465784912099892
-17.34169866009458	-18.90540196622139
-14.012057486241318	-23.34501902034289
-10.90439239064493	-26.230770105521856
-8.240679451562329	-30.004444601525122
-4.02313396468152	-34.66604250835269
-1.3594210255989196	-39.105659562474195
2.4141723047681154	-44.87716173283214
5.52183740036449	-50.204702197777934
8.777486618696429	-53.38643339849667
