28.005754183984294	-3.390928259255446
26.871243800845235	-0.2755240129536105
24.76429594644415	2.6417922325635033
23.629785563305106	5.883254727582525
24.440150122690156	9.448863472103426
25.73673341770619	12.690325967122448
27.843681272107276	15.607642212639576
29.950629126508346	18.36288533340573
30.274774950262383	21.766420953175697
28.1678270958613	24.359590949190903
25.574660505829186	26.95276094520611
23.30563973955111	30.356296564976105
21.68491062078104	33.759832184746045
18.929671118871937	36.35300218076128
14.877848321946757	37.81166030351983
10.98809843689861	39.5944646757803
7.584567287481477	40.404830299535035
3.5327444905563254	42.349707796546454
1.318175039184652	44.42021323338059
