-18.352925245253815	-10.209995751625627
-17.686997010483168	-13.98367024762888
-13.691427601859232	-17.091402185513942
-7.920049567180257	-17.091402185513942
-4.368432315070109	-19.53319156528076
-1.7047193759874943	-23.30686606128404
2.5128261108933003	-27.30252140999339
7.84025198905853	-31.52015761140879
13.167677867223745	-32.85204272764524
18.051151588875214	-35.29383210741207
22.712649232269783	-35.95977466553029
26.70821864089369	-35.95977466553029
29.37193157997629	-39.585460797343174
34.47738137988463	-40.917345913579624
