8.297569823399513	-4.795010515458401
6.200354845507519	-5.557635145447364
3.1498603322100536	-7.082884405425318
-0.6632578094117463	-8.989445980397733
-4.095064136871386	-8.417477507906014
-7.526870464331026	-7.654852877917037
-9.62408544222302	-9.561414452889466
-12.674579955520471	-11.849288342856383
-18.012945353791025	-11.658632185359139
-23.73262256622374	-10.514695240375687
-27.35508480076446	-10.514695240375687
-30.7868911282241	-12.039944500353627
-34.60000926984591	-14.899786862812277
-37.650503783143364	-15.662411492801255
-43.560836902657186	-14.1371622328233
